word,freq
'cordin',28
'cording,35
'corn',7
'corn's,7
'cornelia,7
'cornelia's,7
'corner',7
'corney,7
'cornhill,7
'corpus',7
'correct',7
'correspon,7
'corrupted,7
'cors,7
'corsair',7
'cosy',7
'cottage,7
'couere,7
'could,70
'could',7
'couldlje,7
'couldn't,56
'coumfortiden,7
'counahan,7
'count,133
'count',7
'counter,7
'counter',7
'countered,21
'counting,7
'county',14
'coup,7
'coup',7
'courage,21
'courage',7
'courant',7
'courier,7
'courser,7
'cousin,7
'cousin',14
'cousins',14
'covered,7
'covereth,14
'cow,7
'cow',21
'coward,7
'coyness,7
'crab',7
'crack',7
'crackerjack',7
'cracksman',7
'craftis,14
'crape,7
'crawling,7
'crazy,7
'creake',7
'cream,7
'created',7
'creating',7
'creator,7
'creature',21
'creatures',14
'creo,7
'crepynge,7
'crew',7
'cri,7
'crick',14
'cricketing',7
'crikey',7
'crime,14
'crinkett,7
'cripples',7
'crisis',7
'criticism,7
'critters',7
'crocheted,14
'crocheted',7
'crocks'one,7
'crom,21
'crom',49
'crom's,7
'crook',7
'crooked,7
'crop',7
'crops,7
'cross,133
'crossed,7
'crosses,7
'crost,7
'crow,7
'crow's,7
'crowds,7
'crsal,7
'crucifixion',7
'crude,7
'cruel,7
'crueltie',7
'crush',7
'cry,7
'crying',7
'crystal',7
'crystalman's,7
'cselica,7
'cssafc,7
'ct,7
'ctting,7
'cub,21
'cuba,7
'cuckoo,14
'cultured',7
'cuntree,7
'cup,7
'curdie,7
'cure,7
'cure',49
'curiosities,7
'curious,7
'curlew's,14
'currence,7
'currences,7
'currer,7
'curse,49
'curst',7
'cushion,7
'cushy',7
'custom',14
'customed,7
'cut,70
'cut',7
'cute,42
'cute',7
'cuteness',7
'cutterigsloop',6
'cv,7
'cxviia,7
'cyclist,7
'cylinder',7
'cynthia,49
'd',28
'd'ye,49
'd'you,7
'dad,14
'daddy,14
'daffydowndilly',7
'dag,7
'dahlia,14
'dahlia',7
'daily',7
'daisy,21
'dam,7
'damme',7
'dammy,7
'damn,28
'damn',35
'damnable,7
'damned,28
'damon,7
'dance,14
'dancing,14
'dang,7
'danged,7
'danger',28
'dangerous',21
'dangle',7
'daniel,14
'danse,7
'dar,7
'dar's,7
'dare,21
'dare',7
'dare's,7
'dark,21
'dark',7
'darkly,7
'darling,28
'darling',7
'darlings',7
'darn',7
'darned,7
'darning,7
'darprat',7
'darvell',14
'dash,7
'dashed,7
'dat,7
'dat's,28
'dation,7
'daubende,7
'daughter,7
'daughter',7
'daughter's,7
'daughters',7
'dave,7
'david,14
'davidson,7
'davidson',7
'davies,21
'davies',35
'davies's',7
'davy,7
'dawn,7
'day,49
'day',7
'days,42
'dc',14
'de,147
'de',7
'dead,91
'dead',49
'deal',7
'deals',7
'dear,539
'dear',28
'dearest,70
'dearest',7
'death,97
'death',35
'death's,7
'debased,7
'decadence',7
'decameron',7
'deceived,7
'december,7
'decent,7
'decent',7
'decently,7
'decide,7
'decidedly,21
'decision',7
'deed',7
'deep,49
'deepened,7
'deeper,7
'deerslayer',7
'defeat,7
'defeatist',7
'defence,7
'defences',7
'deficient,7
'deficient',7
'defiled',7
'deformed',7
'defresnier,7
'degenerating,7
'degree',14
'delf,7
'delfzyl',7
'deli,7
'delicately,7
'delighted,28
'delighted',7
'delightful,14
'delighting,7
'delphine,7
'demanded',7
'demanding',7
'demetrio',7
'democracy',14
'demon,7
'demons,7
'demonstrate',7
'demonstration',7
'demonstrations',7
'dempster,7
'dempster's,7
'dempusiier,7
'den,28
'denial,7
'dentify,7
'deny,7
'depart,7
'depart',7
'depend,35
'deposed',7
'deposit,7
'der,14
'deranged',7
'derelicts',7
'dering,35
'dering',7
'derk,7
'des,21
'des'say,14
'des'say',35
'descended,7
'descending,7
'deserted,7
'deserters,7
'desolate,7
'desolate's,7
'desp't,7
'despair',7
'despairing,7
'despatch,7
'desso',7
'destiny,7
'destried,7
'destroying,7
'destructible',7
'det',7
'detecting,7
'determined',7
'deuelish,7
'developer',14
'development,7
'devil,7
'devil',14
'devil's,21
'devilish,7
'devilman,7
'devils,7
'devils',14
'devourers,7
'dew,7
'dey,21
'dey're,7
'dhrunk,7
'di'c,7
'dial',7
'dialectical',7
'dialogues,7
'diamond,14
'diamonds,7
'diana,14
'dick,91
'dick',42
'dick's,7
'dickens',7
'dicky,7
'dictment,7
'did,979
'did',7
'didn't,147
'didst,7
'die,48
'die',7
'dieb,7
'died,14
'dieu,14
'differences',7
'different',7
'differentiate',7
'differents',7
'dig,14
'dig',14
'digitized,7
'diligent,7
'dime,7
'dimitri,42
'dimitri',28
'ding,7
'dingle',14
'dingo,7
'dinner,7
'dinner'll,7
'diogenes,7
'dipped',7
'dipper,21
'direct,14
'direct',7
'directly,7
'directly',7
'dirty,21
'disappear,7
'discipline,7
'discorso',7
'discourse,14
'discover',7
'discretion,7
'discussion,14
'disgrace,7
'disgraceful,7
'disgust,7
'dishonorable,7
'disobedience,7
'dispassionate,7
'dispensations',7
'disreputable,7
'dissociated',7
'dissociating',7
'dissociation',14
'distance,14
'distance',14
'distant,7
'distinction',7
'distinctly,21
'distingue',7
'disturbs',7
'dit,7
'diuynyng,7
'div',7
'dived,7
'dividual,7
'divine,20
'divisible,14
'division',7
'divvy',7
'djinn,7
'dl,7
'dm,7
'do',56
'dobe,77
'dobies,7
'dobody,7
'doctor,28
'doctor',21
'doctrine,7
'dod,7
'dodge',7
'dodged,7
'dodger,7
'dodger',7
'dodseds',7
'does,315
'doesn't,77
'doesticks',21
'dog',21
'dogmas,7
'dogs',28
'doigts,7
'doigts',14
'doing,21
'doings',7
'dollar',14
'dollmann,7
'dollmann',14
'dolphin',7
'domestic,35
'dominant',7
'don,35
'don't,1778
'don't',56
'done,42
'done',28
'donhof,7
'donkey',21
'donne',7
'dono,7
'dontchu',7
'doodlebugs',7
'dooltzhibella',7
'doom,7
'doom',7
'door,7
'dooty,7
'dora,14
'dorfield',7
'dorothy',14
'dory,7
'dost,28
'dot,7
'doth,7
'double,14
'doubled,7
'doubles',7
'doubt,14
'douglas,7
'dovedale',7
'dow',7
'dowey,7
'down,112
'down',21
'downward,7
'downward',7
'downwards',7
'doxa,7
'dp,7
'dr,14
'dragees',7
'dragon',21
'dragon's,14
'drains',7
'drake's,7
'dramatic,7
'drapery,7
'drat,14
'drather,7
'draw,7
'drawed,7
'drawen,7
'drawing,14
'dreadful,7
'dreams,7
'dred',7
'dress,7
'drew,7
'drifting,7
'drink,28
'drink',28
'drinking,7
'drive,77
'drive',14
'driveller',7
'driven,7
'droll,7
'drop,42
'dropped',14
'drops',7
'drove',14
'drunk,7
'drunk',7
'drunkards',7
'druther,7
'dry',28
'ds,7
'dst,7
'du',7
'dub,7
'ducks',7
'duellists,7
'dug,7
'duke',7
'dukes',7
'dulce',21
'dulcie,7
'dumb,14
'dumpling',14
'dun'no',21
'dungeon,7
'duniashka',14
'dunna,7
'durch,7
'durham,7
'during,14
'dusky,28
'dustman's,7
'dutch,14
'duty,35
'duty',14
'dvtw,7
'dying,6
'dynamite,7
'dynamo',7
'dysent'ry',7
'e',84
'e'd,97
'e'en,7
'e's',7
'each,35
'ead',14
'eaded,7
'eagles',14
'eamont,21
'eap,7
'ear',7
'eareth,28
'eareth',14
'earin,7
'earin',21
'eariv,7
'earliest',7
'early,49
'ears,35
'ears',7
'earse,7
'eart',7
'eart's,7
'earted,28
'earth,14
'earth',14
'earths,7
'earty,784
'earty'd,7
'earty'll,7
'earty's,112
'ease,7
'easier,14
'easily,14
'easily',7
'east,21
'eastman,7
'eastover,7
'easy,28
'easy',21
'eat,49
'eat',21
'eath,14
'eathen,7
'eathens,6
'eatredojcxijff,7
'eatreojextys,7
'eatsfimdrxbarf,7
'eave,7
'eaven,217
'eaven',7
'eaven's,21
'eavens,14
'eavy,14
'eaxqiwv,7
'eaxxo'wi,7
'ebrew,7
'ebulia',7
'ecco,7
'eche,14
'ecils's,7
'economy',14
'ed,21
'eddy,7
'ede,7
'edgar',7
'edge,21
'edge',7
'edie,7
'edinburgh,7
'edith,7
'edthere's,7
'education,7
'education',20
'edward',7
'ee',91
'eearken,7
'eed,14
'eel,14
'eels,7
'eena',7
'eeny,7
'eer,7
'eerd,7
'ees,21
'effect,14
'efitrfokxtjy,7
'eftflresocae'a,7
'efttredoicxijs,7
'eg',7
'egad,7
'egalite',7
'ego',13
'egoist',7
'egyptian,7
'eh,126
'eh',35
'ehind,7
'ei,21
'eiden,7
'eifer,14
'eight,112
'eight',7
'eight'n,7
'eighteen,35
'eighties,7
'eighty,665
'eighty's,14
'eileen,7
'eiresokx,7
'eisenbahn',7
'either,28
'eitible,7
'eiuhpioio,7
'ejjrrcsokxfjs,7
'ejlttresocxs,7
'ek,7
'el,7
'elapse,7
'elder',7
'eldere,7
'eldest,7
'eldre,7
'ele,14
'eleanor,7
'eleanor',7
'electric,7
'electronic,7
'elegy,7
'element,7
'element',21
'elements,7
'elements',119
'elements'',7
'eleonora',7
'eleven,721
'eleven',7
'elias,7
'eligible',7
'elixir,7
'eliza,7
'elizabeth,20
'elizabeth's,7
'elizabethan,7
'ell,245
'ell's,14
'ellen,28
'ellish,14
'ellishly,7
'elmet,14
'elopement',7
'eloquent',7
'elped,21
'elpful,7
'elpin',21
'elps,14
'else,7
'elvish,7
'em',336
'em'',7
'em'll,7
'em's,84
'emany,14
'embrace,14
'emerald,7
'emergencies',7
'emergency',7
'emil,7
'emil',14
'emilio,14
'emilio',7
'emily,14
'emma,21
'emma',7
'emperor,7
'emperor',7
'empfehlen',7
'emphelen',7
'employed,7
'empressement',7
'emptied,14
'empty,21
'empty',7
'ems,42
'emsevenrocseveny,7
'emys,14
'en,112
'enable,7
'enclosed,7
'encouragement',7
'encyclopaedia,7
'encyclopaedia',7
'encyclopedia,7
'end,21
'end',7
'ends',7
'endureth,7
'enemie',28
'enemies,7
'enemy,7
'energy,7
'engage,7
'engaged',21
'engine,7
'engineer,14
'england,35
'england',7
'enigma',7
'enjoy,7
'enoch,35
'enough,55
'enough',14
'ens,6
'ense,7
'ensign,7
'ensign',7
'enter,21
'enter',7
'enterprise',7
'entertained,7
'entery,7
'enthralling,7
'enthusiast',7
'entirely',7
'environment',7
'envisage',7
'epfjtfjv,7
'epftortftos,7
'epigoniad',14
'epiroktfs,7
'epitome,7
'epttpuv,7
'equal,7
'equality',6
'er',7
'er's,21
'erald',6
'erasmus,7
'ere',28
'ere'',7
'ere'll,7
'ere's,157
'ereabouts,7
'ereafter,7
'ereccciouic,7
'erected,21
'erence,7
'eret,7
'eric,14
'erin,7
'ernest,7
'ero,42
'ero's,7
'eroic,7
'eros,7
'errin',7
'erring,14
'errors,7
'errttsnc,7
'erse,7
'erse'f,7
'erself,28
'erton,7
'ery,7
'es,28
'esens,7
'esens',14
'esmond',7
'esoteric,7
'especially,35
'especially',7
'ess,6
'ess',7
'essay,14
'essays,6
'est,20
'estate,7
'ester,7
'ester',14
'esther,7
'esther',7
'esto,7
'estro',7
'et,7
'etc,14
'eternal,7
'eternal',14
'eterne,7
'eternity',7
'ethelwald,28
'ether,56
'ethereal,7
'ethical,7
'etrel,7
'etreocxe,7
'ettcl,7
'etttcrfcottoiwas,7
'ettxaojnine,7
'euere,14
'euphemia,21
'euphues,7
'euphues',7
'eureka,7
'eureka',7
'europe,7
'europe',14
'european,7
'eurotas',7
'ev,14
'ev',14
'evangelical',7
'evans,7
'evavrixxtro,7
'evelina',7
'evelyn',7
'even,210
'evenin',7
'evening,7
'evening',7
'evenings',7
'events,7
'evenus,6
'ever,56
'evergreen,7
'everlasting',7
'every,252
'every',7
'everybody,35
'everybody',7
'everybody's,21
'everything,84
'everything',14
'everything's,14
'everywhere,14
'everywhere',7
'evfraaig,7
'evidently,7
'evil,7
'eving,7
'evinly,6
'evitez,7
'ewes,7
'ewes',7
'ex,14
'exactly,63
'exactly',56
'exaggeration',7
'exceed,7
'exceedingly,7
'excellency',7
'excellent,63
'excellent',42
'excelsior',14
'except,91
'excepted',7
'exces,7
'exchange,14
'exciting',7
'exclusive,7
'excursion,7
'excuse,105
'exercise,7
'exghizes,7
'exhibit,7
'exile,14
'exiles,7
'existing,7
'exotic',14
'expanded,7
'expatriation',7
'expect,7
'expel,7
'experience,7
'experience',13
'experiment',14
'experimental,14
'expert,7
'explain,21
'explanation',7
'explanations',7
'explode',7
'express,7
'expressing,7
'ext,7
'extinct,7
'extorted,7
'extra,14
'extra',7
'extras',7
'extravagance,7
'extresocxe'ovs,7
'exxtjvo,7
'ey,14
'ey',7
'eye,21
'eye',7
'eyebright',7
'eyes,12
'eyes',7
'ezra,21
'ezra',7
'eztredokaijs,7
'eztrefiocxy,7
'eztt,7
'f,230
'f',35
'f'''',7
'f'ct,7
'fa,21
'fables,14
'fables',7
'face,21
'face',21
'faces',7
'facetious,7
'facts,7
'facts',7
'fade,7
'faded,7
'fads,7
'faerie,7
'fagin,7
'fagin',35
'fagin's,7
'fahzer's,7
'fai,7
'faidon',7
'failed,7
'failure',7
'fair,56
'faire,7
'fairly,14
'fairy,7
'fairy',7
'faith,35
'faith',35
'faithful,14
'faithfully,7
'fake,21
'fall,14
'fallen',7
'falling,14
'fallow',7
'fals,7
'false,14
'fame',7
'family,6
'family',7
'famous,7
'fancy,28
'fand,7
'fanny',28
'far,56
'farce',7
'farewell,42
'farewell',14
'fari',7
'farmed',7
'farmers',7
'fascination',7
'fast',7
'faster,7
'faster',7
'fasting,7
'fat,35
'fate,7
'fate',6
'father,216
'father',105
'fatherland',14
'fatherless',7
'fathers,7
'fatinitza',14
'fatout',7
'fatted,7
'fattihn,7
'fatty',7
'faublas',7
'faugh',7
'faultless,7
'favour,7
'favourite,7
'favours,7
'fear,63
'fear'd,14
'feared,7
'feast',7
'feasting,7
'feat',7
'feathers',42
'february,7
'feebleness,6
'feed,7
'feeding,7
'feeing,7
'feel,21
'feel',14
'feelers',7
'feeling,7
'feeling',14
'feelings,7
'feels,14
'feine,7
'feithful,14
'fell,7
'fellen,7
'feller,7
'fellow,7
'felze',7
'femaje,7
'females,7
'fended,14
'fended',7
'fer,7
'ferood,14
'ferroflucto,7
'fertile,7
'fess,7
'festival',7
'fetch,7
'fetters',7
'fevered,7
'few,28
'fey',7
'ffw,7
'fhtar,7
'fi,7
'fiat,7
'fiction',14
'fiddle',7
'fiddlesticks',7
'fie,14
'field,14
'fieschi,7
'fifteen,56
'fifteennine,7
'fifth,14
'fifthe,14
'fifty,307
'fifty's,7
'fight,35
'fight',21
'fighting,14
'figure,6
'figure',21
'figures',7
'filing,7
'fill,21
'filled,7
'filling,7
'fillmore,7
'find,28
'fine,77
'finer',7
'finest,14
'finger',7
'fingers',14
'finish,7
'finish',7
'finished,7
'finished',7
'finisterre',7
'fire,21
'fire',35
'fires',7
'fireside,14
'firmary,7
'first,223
'first',21
'firste,7
'fish,7
'fish',7
'fisher',14
'fisherman's,7
'fishin',7
'fishing',7
'fist',7
'fitch',7
'fitchiden,7
'five,161
'five',7
'fivefive,7
'fiveifivelcisl,6
'fivxys,7
'fix,21
'fixed',7
'fj,14
'fjfuv,7
'fjjjfr',7
'fjm'ifimijh,7
'fl,7
'fl'ft,7
'flabby',7
'flagship',7
'flahsk',7
'flame',7
'flaneur',7
'flanked,7
'flash,7
'flask',7
'flat',7
'flattering,7
'flay,7
'flb,7
'fleas,7
'flecked',7
'flecks',7
'flee,20
'fleet',7
'fleshy',7
'flfn',7
'flight,7
'fling,14
'flint,7
'flip's,7
'flippant,14
'flipper,21
'floats,7
'flock,7
'floe',7
'flood',7
'flora,7
'florence,7
'flowers,14
'flowers',7
'flowery,7
'flowing,7
'fltlycj,7
'flucker,7
'fly,28
'fly',28
'flying,7
'fnii,7
'fnsorbeu',7
'fnwg,7
'fo,21
'fo',308
'foghorn',7
'fogs,7
'foir,7
'folk,14
'folking,7
'folks,21
'folks'll,7
'follies',14
'follow,77
'follow',14
'followed,7
'following,14
'fond',14
'fonder,7
'fonned,7
'food,35
'food',14
'fool,21
'fool',49
'foolish,21
'foolishness',7
'fools,21
'fools',21
'foot,7
'footy,7
'fop,7
'for,1518
'for',56
'forage,7
'forbear,7
'forbear',13
'forbidden,7
'forced,7
'ford,7
'foreign,14
'forenoons,7
'forest,7
'forever,7
'forever',7
'forfeits',7
'forget,21
'forgive,55
'forgive',7
'forgot',7
'forking',7
'forlorn',7
'form,7
'form',28
'formal',7
'formed,7
'former,14
'forms,7
'forms',28
'forrard',7
'forsake,7
'forsaken,7
'forsoken,7
'forties,14
'fortitude,7
'fortitude',7
'fortunately',7
'fortune,14
'fortune',35
'forty,466
'forward,21
'fossil',7
'foul,14
'foulkes,7
'foulness',7
'found,49
'found',21
'foundation,7
'founder',7
'fountain,7
'four,196
'four',14
'fourfive,7
'fourteen,21
'fowls,7
'fpt,7
'fran,7
'frances,7
'francesca,7
'francesco,7
'francis,7
'frankly,21
'fraternite',7
'frau,14
'fraulein,14
'free,63
'free',49
'freedmen',7
'freedom,14
'freedom',7
'freedom's,7
'freely,7
'freischutz',7
'freitag,7
'french,7
'frenzied,18
'fresh,21
'fresh',14
'freshman',7
'frida,7
'friday,7
'frien',7
'frien's,7
'friend,21
'friend',28
'friendly,13
'friendly',21
'friends,35
'friends',42
'friendship,7
'friendship',14
'friesshardt',7
'frighten,7
'frisco,350
'frisky,7
'fritted,7
'fritz,7
'frob,7
'frog',7
'frogs',7
'from,363
'from',7
'fromkin,14
'front,7
'front',28
'fronts',7
'frost,7
'frozen,7
'fruit,49
'fruit',7
'fsman,7
'fte,7
'ftflodys,7
'fu,7
'fugitive,7
'ful,7
'fulfilment',7
'full,35
'full',14
'fun,7
'fun',35
'functions,7
'funk',7
'funny,28
'funny',7
'fuori,7
'fuori',7
'furriner,7
'further,20
'fuse,28
'fussy',7
'fve,6
'fvv,7
'fwhat,7
'fy,7
'fycvo'tj,7
'fyvxl,7
'fyvxn,7
'fyvxpov,7
'fyvxty,7
'g,28
'g',42
'g'',7
'g'd,7
'g'wan,7
'gabbin',7
'gaberlunzie',14
'gad,21
'gaderide,7
'gadso',7
'gadzooks,7
'gag',7
'gaged,21
'gagement,7
'gail,7
'gale',7
'galiongee,7
'gallio,7
'galliots',7
'gallop,7
'gallop',14
'gambling,7
'game',21
'gaming,7
'gan,203
'gan'six,6
'gang',35
'gangs',7
'ganpa,7
'gans',6
'garde,7
'garn',7
'garnet's,7
'garoo',7
'garrett,14
'garron',7
'gasoline,7
'gasoline',7
'gastritis',7
'gat',7
'gather,7
'gating',7
'gaudy,14
'gave,21
'gawd,7
'gawly',7
'gay,14
'gay',7
'gazette',7
'gc',7
'ge,7
'geats',7
'gebal',21
'gebir,7
'gedipus',7
'gee,35
'gee',28
'gemma,14
'gemma',35
'gen'lmen',7
'gencer,7
'gendride,7
'genealogical',14
'generable',7
'general,63
'general',14
'generally',7
'generated,7
'generated',21
'generator',7
'generous,7
'genevieve',7
'genius,14
'genre',7
'gentle,14
'gentleman,14
'gentleman',35
'gentleman's,7
'gentlemanly,7
'gentlemen,28
'gentlemen',28
'gentleness,7
'gentles,7
'gently,7
'gentry,7
'genus,7
'genus',7
'geo,7
'geography',7
'george,49
'george',7
'georgy,7
'gerald,7
'geranium',7
'gerda,7
'german,7
'germany',7
'germany's,7
'gesellschaft',14
'gesta,7
'get,402
'get',14
'getting,56
'ghast,7
'ghost',7
'ghostly',7
'ghosts',14
'giant',14
'gichtelianer',7
'gift,7
'gigantic,7
'giles',7
'gimme,28
'gin,28
'ginger,7
'gins,21
'ginx's,7
'giovan',7
'giovanni,7
'giovedi,7
'girl',28
'girlie',7
'girls,7
'girls',21
'git',7
'gits,7
'gittel,7
'give,489
'given,14
'gives,14
'giving,7
'glad,49
'glad',14
'gladly,14
'gladnesse,7
'glahs,7
'glahs',7
'glance,7
'glasgow,7
'glasgow',7
'glasgow's,7
'glass,7
'glass',14
'glean',7
'glen,7
'glimpse,7
'glittering,7
'gloan,7
'globe,7
'gloom,7
'gloria',7
'glorie,7
'glorious,21
'glory,21
'gloves,7
'glucking',7
'glump',7
'gnawl,7
'go,847
'go',84
'go'day',7
'goal',7
'gobble',7
'god,482
'god',14
'god's,56
'goddis,7
'gods,14
'gods',20
'goethe,7
'gogo,7
'going,105
'gold,28
'gold',7
'golden,42
'goldener,7
'golly',7
'gon,7
'gondolier',7
'gone,68
'gone',21
'good,1487
'good',147
'good's,14
'goodbye,14
'goodbye',14
'gooder',14
'goodness,28
'goodness',7
'goon,7
'goostiy,7
'goot,7
'goot',21
'gorgeous,14
'gorgeous',7
'gosh,7
'got,168
'gott,13
'goups,7
'governess',7
'government',7
'governors,7
'gown,7
'gowt,7
'grab,7
'grace,7
'graces',28
'gracious,14
'gracious',14
'grady,140
'grady's,7
'gradya,7
'graf,7
'grains',7
'grammer,7
'grand',7
'grandfather,14
'grandfather',7
'grandmother,7
'granted,14
'grasp,14
'grasp',7
'grauun,14
'grave,14
'graves,14
'gray,7
'greasers',7
'greasy',14
'great,147
'great',14
'gree,56
'greeable,21
'greed,7
'greedy,7
'greein',7
'greek',7
'green,14
'greenland,7
'greenland's,7
'greet,7
'greetings',7
'greithe,7
'gresson,7
'grey,14
'greybeards,7
'grief,7
'grimm,7
'grimm',21
'grin,14
'grind,7
'grind',7
'groan,7
'grog's,7
'gromboolian,7
'groomed',7
'gross,7
'grosse,7
'grotesque,7
'grotesque',7
'grounds',7
'groups,7
'grow,28
'growe,7
'growing,14
'growlers',7
'growth',7
'grub',49
'guana,7
'guard,7
'guarded',7
'guardeen',7
'gudruda',7
'guess,77
'guesses,7
'guest,7
'guilty',21
'gun,161
'gun',7
'gunderland,7
'gunpowder,7
'guns,7
'gunsmithy',7
'guppy',7
'gurgler,7
'gurrum,7
'gussiter's,7
'gusta,42
'gusta',7
'gustav',7
'gustavus,7
'gute,7
'guten,7
'guts',7
'gutsier,7
'guy',21
'gy,14
'gypsying',7
'gz'out',7
'h,147
'h',28
'h'm,77
'h'm',63
'h'ms',7
'h's',14
'h'yaah,7
'h'yaah',7
'h'yer',7
'ha,251
'ha',28
'ha'af,7
'haai,7
'habit,7
'hacking,7
'had,181
'hadde,21
'hadn't,14
'hadrathus,7
'hage,7
'hah',14
'hail,28
'hair,20
'haird,7
'hairy,7
'hakluyt,7
'hal,7
'halewyng,7
'half,70
'hall,7
'hallelujah',7
'hallo,42
'hallo',42
'halloa,28
'halloa',21
'halloo,7
'halloo',14
'halt,7
'halt',7
'ham,7
'hamilton',7
'hamlet',49
'hammerclavier',7
'hammond',14
'hammond's,7
'hampshire,7
'hampton',14
'han,21
'hand,21
'hand',7
'hande,7
'handle',7
'handled',7
'hands,28
'hands',14
'handsome,27
'hang,70
'hang',7
'hanged,7
'hanging,7
'hank,7
'hankel's,7
'hannah,14
'hannay',7
'hans',7
'haovffas,7
'haply,7
'happened,7
'happening',7
'happing,7
'happy,21
'happy',14
'harbour,7
'hard,76
'hard',28
'hardly,28
'hardly',7
'hardy,14
'hark,21
'hark',14
'harkness',7
'harlequin,7
'harm',7
'harness',7
'harold,7
'harper's',7
'harriet,14
'harrow,7
'harry,41
'harry',14
'hartford,7
'hartnoll,7
'hartnoll',14
'harum,7
'harvest,21
'harvey',7
'has,385
'hasn't,14
'hast,35
'haste,14
'haste',14
'hasted,7
'hat,21
'hate',7
'hath,14
'haue,14
'haul,7
'haunted,7
'haunted',7
'haunting',7
'have,936
'have',14
'haven't,56
'having,56
'haviour,7
'haw',14
'hawg',7
'hawk,7
'hawk',7
'hawley,7
'hawley',14
'haystack',7
'hazel,7
'hazlitt,7
'hdc,7
'he,4509
'he',119
'he'd,42
'he'll,168
'he's,882
'head,7
'headaches',7
'headland',7
'headliners,7
'heads,14
'health,7
'heaps,7
'hear,119
'heard,49
'hearer',7
'hearken,14
'hearn,7
'hears',7
'heart,7
'heart',7
'heart's,14
'heartease',7
'hearts,7
'heartsease',7
'heartwork',21
'heat,7
'heated,7
'heatheb,7
'heave,7
'heaven,77
'heaven',7
'heaven's,7
'heavens,42
'heaviness,7
'heavy,14
'heavy',7
'heb,7
'hector,7
'hector',7
'hee,28
'heedlessness',7
'heel',7
'heie,7
'heightened,7
'heinrich,7
'heir,7
'helas,7
'held,14
'heldenmuthig,7
'helen,7
'helen',14
'helium',7
'hell,42
'hell',35
'hell's,14
'hellandamnation',7
'hello,56
'hello',49
'helm's,7
'helminthology',7
'help,90
'help',49
'helper,7
'helpers,7
'helpfulness,7
'hem',21
'hen,21
'hen's,7
'hence,21
'henceforth,14
'henever,7
'henry,21
'her,209
'her',7
'hera,7
'herbs,14
'hercu,7
'here,972
'here',118
'here's,350
'herlijf,7
'hermod,7
'heroes',14
'heroic,7
'heroically',7
'herr,42
'herrgott,7
'herrings',7
'hers,14
'herself,7
'herte,7
'hesoos,7
'hester,49
'hester',56
'hethene,7
'heuenes,7
'heuenus,7
'heuhefs'not,7
'hev,14
'hexapodes,7
'hey,70
'hey',14
'heyo,7
'hezoos,91
'hhat,7
'hhe,21
'hhey,7
'hhienee,7
'hi,49
'hi''fl'a,7
'hic,7
'hich,28
'hidden,7
'hide,7
'hie,14
'hif,7
'high,62
'high',14
'higher,14
'higher',7
'highest,7
'highland,14
'highly,14
'hijeous,7
'hike',7
'hill',7
'hilmann',7
'him,56
'him',7
'himjur,7
'himself,14
'himto'wak,7
'hinexcusable',7
'hingland',7
'hinja,7
'hio,7
'hippocrene',7
'hired,7
'his,482
'his',7
'hist,21
'hist',21
'histoire,7
'history,42
'hit,14
'hit',7
'hither,7
'hither',7
'hitherto,7
'hivin,7
'hj,7
'hm',14
'ho',28
'hoi,21
'hoist,7
'hold,210
'hold',7
'holding,7
'holdith,7
'holds,7
'hole,14
'hole',7
'holland,7
'hollo,14
'holy,49
'holy',7
'home,91
'home',63
'homely,7
'homer,6
'homines,14
'homoeomeries',14
'homoeomerous',14
'hond,7
'honest,7
'honest',7
'honestly,7
'honesty,14
'honk,7
'honly,7
'honor,14
'honorable,7
'honored,7
'honour,42
'honour',14
'honourable',7
'honours,7
'hoo,14
'hoofist',14
'hook,7
'hooray,21
'hooray',14
'hoosh',7
'hoosier,7
'hop,7
'hop',56
'hope,21
'hoped,7
'hopelessly,6
'hopelessly',7
'hopes',7
'hoping,7
'hops',56
'horace,7
'horatio,7
'horatius,7
'horn,7
'horn',7
'horned,7
'horplt,7
'horrible',7
'horribly,7
'horrid,7
'horse,14
'horsey',7
'hosanna,7
'hosannah,7
'hose,7
'hosmer,7
'hostel',7
'hot,35
'hot',42
'hotel,7
'hotel',7
'hou,7
'hound',14
'hounslow',7
'hour,14
'hours,7
'hours',7
'hous,7
'house,35
'house',14
'household,21
'houses,7
'housework',7
'how,2666
'how',91
'how'd,7
'how's,96
'howbeit',7
'howdy,14
'howdy',7
'however,91
'howiver,7
'howld,6
'hp',7
'hpacxewoy,7
'hpafcxciros,7
'hpdicxeltov,7
'hprse,7
'hrio',7
'hrist's,7
'hsh',7
'ht,7
'htrc,7
'htyofxfv,7
'hu,7
'hubbard,6
'hudibras',7
'hugo,7
'hullo,175
'hullo',56
'hulloa',21
'hum,21
'hum',14
'human,35
'human',7
'humor,7
'humoured',7
'hump,7
'hump',7
'humph',105
'humphrey,7
'humphrey',7
'humping',7
'hun',14
'hunch',7
'hung,7
'hunt,7
'hunting',7
'huomo,7
'hurling,7
'hurrah,7
'hurrah',7
'hurry,21
'hurt,7
'husband',7
'hush,140
'hush',105
'husky',14
'hut',7
'hv,7
'hwenty,7
'hy,7
'hyacinthine',7
